course_id,course_title,price,num_subscribers,num_lectures,level
405282,PHP for Beginners -Become a PHP Master - Project Included,200,28880,286,All Levels
383204,The Professional Ruby on Rails Developer,100,17334,96,All Levels
519442,The Complete Ruby on Rails Developer Course,195,33677,283,All Levels
714724,Docker Technologies for DevOps and Developers,30,19210,44,All Levels
791414,JavaScript programming: JavaScript for beginners,55,2215,74,Beginner Level
661774,JSON in Action: Build JSON-Based Applications,50,1322,37,All Levels
597256,Learn Ruby Programming The Easy Way,35,3485,19,All Levels
380582,Learn OAuth 2.0 - Get started as an API Security Expert,95,2185,45,All Levels
572268,AngularJS For .Net Developers From Scratch,50,2494,40,Intermediate Level
704582,"Jekyll: make fast, secure static sites and blogs with Jekyll",45,2091,29,Beginner Level
981600,HTML and CSS BootCamp for Beginners,30,1777,48,Beginner Level
537282,Hosting Django: Amazon Web Services (AWS) Fundamentals,45,2573,46,All Levels
1204590,Angular Advanced MasterClass & FREE E-Book,150,228,72,Intermediate Level
128946,Learn Responsive Web Development from Scratch,0,59639,24,All Levels
895040,Build WordPress Plugin to extend Beaver Builder,50,1705,17,Intermediate Level
955194,Coding Made Easy: A Beginners Guide To JavaScript,40,1950,16,Beginner Level
1000574,The Complete Developers Guide to MongoDB,150,10945,129,All Levels
1200530,Electron for Desktop Apps: The Complete Developer's Guide,50,2606,77,Beginner Level
995016,Vue JS 2 - The Complete Guide (incl. Vue Router & Vuex),190,17671,329,All Levels
1208638,"React JS, Angular & Vue JS - Quickstart & Comparison",160,2273,142,Beginner Level
851712,The Complete JavaScript Course: Build a Real-World Project,195,27801,113,All Levels
833442,Angular (Angular 2 or 4) & NodeJS - The MEAN Stack Guide,150,17297,111,All Levels
719002,Angular 2 with TypeScript for Beginners: The Pragmatic Guide,150,40070,194,All Levels
832862,Meteor and React for Realtime Apps,140,6527,111,All Levels
625204,The Web Developer Bootcamp,200,121584,342,All Levels
164554,AngularJS JumpStart with Dan Wahlin,75,17802,113,All Levels
764164,The Complete Web Developer Course 2.0,200,114512,304,All Levels
446134,Ultimate Web Designer & Developer Course: Build 23 Projects!,200,33788,246,All Levels
701634,ExpressJS Fundamentals,0,21245,9,Beginner Level
866696,REST WCF Service in ASP.NET,0,7905,5,All Levels
720356,Projects in Node.js - Learn by Example,195,869,38,All Levels
1107986,Building Data Visualizations with D3 and Angular 2,125,293,31,Beginner Level
772618,Learn Object Oriented PHP By Building a Complete Website,0,36322,32,All Levels
542254,Web Programming Course : Asp.Net MVC,100,2760,26,All Levels
928040,Learn Spring Framework Practically - Hands On Recipies,145,522,48,All Levels
369132,One-stop Ruby on Rails: Build Web Applications from Scratch,145,1628,129,All Levels
777654,Learn what's new in PHP 7,0,12336,26,Intermediate Level
1161118,Dive Into Docker: The Docker Course for Developers,0,6437,22,Beginner Level
267286,"Basic Concepts of Web Development, HTTP and Java Servlets",35,2797,10,Beginner Level
1093608,The Most Comprehensive Web Development Course,200,333,353,All Levels
289230,Learn and Understand AngularJS,175,59361,55,All Levels
364426,JavaScript: Understanding the Weird Parts,175,79612,85,All Levels
1039062,Webpack 2: The Complete Developer's Guide,75,8964,56,All Levels
437398,Build Responsive Real World Websites with HTML5 and CSS3,195,43977,77,All Levels
861624,ES6 Javascript: The Complete Developer's Guide,80,13010,68,Beginner Level
461160,Learn and Understand NodeJS,195,58208,98,All Levels
947098,Understanding TypeScript,110,9132,137,All Levels
781532,Advanced React and Redux,140,21998,119,Intermediate Level
705264,Modern React with Redux,180,50815,150,All Levels
1145430,Angular Styling & Animations (for Angular 2 and Angular 4),120,4138,107,Intermediate Level
806922,The Complete ASP.NET MVC 5 Course,190,20652,138,All Levels
1109926,GraphQL with React: The Complete Developers Guide,150,6412,114,Intermediate Level
1134456,"Create a Simple Photo Gallery with Dropzonejs, Slick and PHP",0,2464,9,All Levels
552598,WordPress in under an hour - Create/manage your own website!,0,6474,15,All Levels
56585,Twitter Bootstrap 2 for Beginners,20,2388,12,Beginner Level
674040,Bootstrap Tutorial - Essentials From Basic to Advanced,195,1494,62,All Levels
19260,Create an Engaging Website with Twitter Bootstrap 2.x,20,1463,24,All Levels
944156,Javascript :basics for beginners,30,1057,12,Beginner Level
742712,CSS Tutorial For Beginners: Style Your Wordpress Templates,35,1049,47,Beginner Level
1193538,HTML5 And CSS3 - Build Modern Responsive Websites,175,109,69,All Levels
228934,PSD to HTML5/CSS3 using Twitter Bootstrap 3! ,95,2073,16,All Levels
65355,Web Development: Make A Website That Will Sell For Thousands,50,1116,51,All Levels
814848,WordPress Basics to Business: Share and Sell your Expertise,50,1125,45,Beginner Level
1021594,PHP Zend Framework 2:Creating a CRUD Application,40,802,9,All Levels
548068,JavaScript Fundamentals,0,4409,100,All Levels
738552,Building a Website With Jekyll,20,686,21,All Levels
128384,Big Data and Apache Hadoop for Developers - Fundamentals,30,1154,9,Intermediate Level
610202,Wordpress Development : Create a Custom Wordpress Website,120,885,13,All Levels
856968,How to Make a Wordpress Website 2017,0,2437,10,Beginner Level
352774,RESTful Services with ASP.NET Web API,85,716,34,All Levels
130694,Web Hosting Fundamentals,20,1867,8,All Levels
1179104,Learning Path: React: Make Stunning React Websites,200,91,53,Expert Level
425084,Administering Microsoft SQL Server 2012 Databases - 70-462,60,586,98,All Levels
1016650,PHP CodeIgniter:CRUD concepts in MVC,40,601,6,All Levels
1152012,Adobe Experience Manager CMS Basics,35,81,33,Beginner Level
673196,Introduction to Frontend Web Development For  Beginners,145,1018,48,Beginner Level
519952,PHP: Complete Login and Registration System with PHP & MYSQL,200,1448,48,All Levels
846156,JavaScript Complete Guide to learning JavaScript,200,1296,72,Beginner Level
599504,Advanced Scalable Python Web Development Using Flask,120,1299,71,Intermediate Level
710486,jQuery for Absolute Beginners - Lite,20,1769,7,All Levels
766592,HTML Complete Course - Beginner to Expert,0,20073,28,All Levels
859446,Cross-Platform Development with ASP.NET Core 1.0 MVC,35,601,64,All Levels
450068,Build a Photo Blog with Ruby on Rails,20,2281,21,Intermediate Level
130064,Practical PHP: Master the Basics and Code Dynamic Websites,0,83737,45,All Levels
382786,Sass Workflow,0,20890,21,Beginner Level
94432,Learn PHP Fundamentals From Scratch,0,48650,9,Beginner Level
688872,XML For Absolute Beginners: Learn to create your own tags,75,1945,10,Beginner Level
297390,Joomla: Create a Joomla Website This Weekend With NO CODING!,0,18496,30,Beginner Level
495678,JavaScript for beginners - A Complete Guide,100,1193,58,All Levels
988982,Laravel Deployment - Launch your Laravel Application Online,0,4905,13,Intermediate Level
722754,WordPress Development Crash Course: From Zero To Hero,60,1699,22,All Levels
563668,Learn how to create a WordPress theme using Pinegrow,0,11812,19,Intermediate Level
661878,Learn to Build Web Apps using Laravel Framework,30,746,39,All Levels
1160196,Flexbox: The complete guide,35,189,16,All Levels
335280,How to Safely Copy and Move Your WordPress Website,60,1419,20,Intermediate Level
957362,AngularJs :basics for beginners,45,1237,14,All Levels
688874,JSON For Beginners: A Very Basic Introduction,65,1703,8,Beginner Level
343816,Learn SASS and improve your CSS,55,1849,24,All Levels
1127988,Angular Tutorial For Beginners,0,5397,36,Beginner Level
1079624,HTML and CSS for Absolute Beginners,0,4410,26,All Levels
746790,"JavaScript, jQuery and Ajax",20,1554,60,All Levels
1106646,Laravel Blog Development Starter,0,4499,20,All Levels
647564,React: Learn ReactJS Fundamentals for Front-End Developers,55,1993,26,All Levels
963378,JavaScript For Absolute Beginners - Level Two,30,424,9,Intermediate Level
1239022,How To Create A Real Estate Website With Wordpress 2017,0,3782,11,Beginner Level
650222,The Complete HTML5 and CSS3 Course - with 8 Websites Design,30,1551,78,All Levels
565384,Introduction to Modern Programming with PHP,20,954,123,Beginner Level
784544,HTML Introduction Course: Learn HTML in 2 hours!!!,0,7304,28,All Levels
340844,Learn HTML & CSS: How To Start Your Web Development Career,0,15462,60,Beginner Level
1227322,React vs Angular vs Vue.js by Example,0,6958,30,Beginner Level
792703,Create WordPress Plugins,50,964,21,All Levels
1246622,Build and Deploy a LAMP server on AWS,0,3571,8,Beginner Level
679158,Build your own Beautiful Blog in WordPress + SEO,200,2421,28,All Levels
808622,AngularJS Authentication: Secure Your App with Auth0,0,21689,13,All Levels
1248974,Learn Bootstrap 4 by Example,0,5542,9,All Levels
1090870,Complete WooCommerce Plugin Tutorial For Wordpress 2017,0,7922,16,Beginner Level
1041426,How To Build And Make A Wordpress Website From Scratch 2017,0,7055,24,All Levels
909244,Docker for Developers - Newest Version 1.12 with Swarm Mode,95,767,81,Beginner Level
1102962,Angular Material - Quickstart,0,3766,14,Beginner Level
405926,HTML and CSS for Beginners - Build a Website & Launch ONLINE,0,70773,50,All Levels
186096,"Core: A Web App Reference Guide for Django, Python, and More",195,2497,154,All Levels
832478,"JSON with Java APIs, jQuery and JSON REST Web Services",95,799,41,Beginner Level
708578,Bootstrap 4 Quick Start: Code Modern Responsive Websites,0,41478,13,All Levels
667992,Learn Symfony 3 framework by practical examples,125,867,48,All Levels
1050632,"Complete Web Development with HTML, CSS and Javascript",0,2097,10,Intermediate Level
380178,Web Hosting Introduction: How to Publish Your Website Online,0,5533,11,Beginner Level
924216,Django For Beginners,175,534,51,Beginner Level
1038538,Introduction to QGIS Python Programming,85,197,28,Beginner Level
421018,Learning Object-Oriented JavaScript,75,533,23,Intermediate Level
768612,Bootstrap Tutorial for Beginners,20,1036,20,Beginner Level
764076,Learn Bootstrap3 With Multi Purposes Single Page Layout,0,4503,122,All Levels
59535,HTML for Beginners,0,8592,35,Beginner Level
1063430,How to Build WordPress Themes: A Web Designer's Guide,165,183,47,Intermediate Level
967424,XML DTD :basics for beginners,35,903,7,All Levels
520302,Learn to make an HTML 5 website with a video background,80,1236,14,All Levels
774648,Learn Authentication With ASP.NET Identity Security 2017,50,305,13,All Levels
1116366,HTML and CSS Foundations,0,1544,29,Beginner Level
523312,Python Web Programming,100,1020,60,Beginner Level
884988,Build a Complete Registration and Login System using PHP MVC,80,325,106,All Levels
1211366,ES6 / EcmaScript 6 for beginners an introduction,0,3227,21,Intermediate Level
904890,React for visual learners,20,659,26,All Levels
255878,Learn to Create Advance Responsive Websites With Bootstrap,20,2528,30,All Levels
1052518,Master the Art of Web Design with HTML & CSS,145,550,59,All Levels
824412,Sell Courses On Your Own Website - No Coding Required!,100,1032,21,All Levels
425086,Implementing a Data Warehouse with SQL Server 2012 ,85,1142,90,All Levels
420982,Learning 200 jQuery Functions with 800 Examples,195,1766,118,All Levels
552594,Create Complete Web Applications easily with APEX 5,30,912,81,Intermediate Level
477250,"Learn Gulp, The Streaming Build System",25,1305,16,All Levels
1075570,Perfect React JS Course - Understand Relevant Details,200,653,25,Beginner Level
92194,Create a classified website in 2 hours - guaranteed,50,3411,22,All Levels
699618,Learn HTML And CSS From Scratch,0,11533,18,Beginner Level
467426,Become a Certified Web Developer - Beginner to Expert,200,3397,85,All Levels
1166070,Complete Bootstrap 4 course - build 3 projects,0,7865,36,All Levels
1005610,Up and Running with Phalcon,20,715,12,All Levels
922750,HTML : HTML Awesomeness,25,988,27,Beginner Level
1201054,Build CRUD Application - PHP & Mysql,0,4405,12,Beginner Level
177912,All You Need To Know About AngularJS - Training On AngularJS,50,1936,53,All Levels
596192,PSD To a Creative Landing Page Using Twitter Bootstrap 3,0,11666,20,Beginner Level
1031780,Ready for Production with Spring Boot Actuator,55,361,49,Intermediate Level
511934,AngularJS For Beginners,0,30531,53,All Levels
1194232,Learning Path: Akka: Building Applications and Microservices,200,88,55,Intermediate Level
1131732,Set up a localhost Web Server for Faster Website Development,30,55,31,All Levels
693726,Mastering Meteor: Reactive Full Stack JavaScript,95,494,37,Expert Level
365426,Build A Professional Wordpress Website In An Hour,20,1294,15,All Levels
260444,Build a file hosting/sharing site in less than 2 hours ,20,976,13,All Levels
12975,Introduction to Java Programming for Online Learners,200,1586,124,Beginner Level
499904,Create full featured Landing Page in Ruby on Rails in 3 hour,30,1550,23,All Levels
733694,How to create a  video blog with WordPress,25,1209,62,All Levels
818958,PHP For WordPress Development,35,850,16,Beginner Level
374590,Create a Professional Website Without Programming/Coding,0,5421,20,All Levels
982328,How to Build an Autocomplete System Like Google,30,255,9,All Levels
511942,Master EmberJS : Learn Ember JS From Scratch,120,707,103,All Levels
1024888,How To Make A Modern Wordpress BLOG 2017! Create Your Blog!,0,6856,19,Beginner Level
740762,Learn Top Ten PHP FrameWorks By Building Projects,60,1007,87,All Levels
646056,How to Make a Video Blog Website From Scratch w/ Wordpress ,0,12952,22,All Levels
545524,Build Websites And Apps By Outsourcing,20,2299,22,All Levels
1270222,Learning Path: Web Applications with Spring and Angular,200,19,33,Expert Level
340362,Learn Ruby on Rails By Building Projects,60,1736,47,All Levels
782194,Canvas image Creator HTML5 JavaScript project from Scratch,100,2195,35,Intermediate Level
707962,Javascript Essentials,0,47062,41,Beginner Level
1178394,Devtools 2017: The Basics of Chrome Developer Tools,0,4569,18,Beginner Level
1084894,Chrome Extensions : Develop 5 chrome extensions from scratch,0,3655,44,Beginner Level
364616,Learn how to quickly build websites using Wordpress,0,15715,28,All Levels
990532,Advance Unix : File Processing: AWK | SED | GREP | CUT | VIM,75,578,84,Expert Level
933110,Develop a Professional OnePage WordPress site With No Coding,20,1747,13,Beginner Level
